;brain ID;slice ID;DS_biratu;lesionSize_x;DS_sw_mean;lesionSize_y;DS_sw_blob;lesionSize;diff_swmean;diff_swblob;diff_sw
7434;118;42;0.2232689590202543;small;0.2171987169696044;small;0.2171987169696044;small;0.006070242050649877;0.006070242050649877;0.0
7435;118;43;0.2157092614302461;small;0.6548463356973995;small;0.6548463356973995;small;-0.43913707426715337;-0.43913707426715337;0.0
7436;118;44;0.1849240780911062;small;0.5911879531511434;small;0.5911879531511434;small;-0.40626387506003714;-0.40626387506003714;0.0
7437;118;45;0.1203810880598343;small;0.3904129367600346;small;0.3904129367600346;small;-0.27003184870020025;-0.27003184870020025;0.0
7438;118;46;0.1393682225365393;small;0.1482893548710745;small;0.1482893548710745;small;-0.008921132334535203;-0.008921132334535203;0.0
7439;118;47;0.2243239642999867;small;0.1317477703019871;small;0.1317477703019871;small;0.0925761939979996;0.0925761939979996;0.0
7440;118;48;0.4685682636388812;small;0.5093317278747742;small;0.5093317278747742;small;-0.040763464235893;-0.040763464235893;0.0
7441;118;49;0.6457590876692801;small;0.6679273827534039;small;0.6679273827534039;small;-0.022168295084123768;-0.022168295084123768;0.0
7442;118;50;0.5875352333228938;small;0.6387959866220736;small;0.6387959866220736;small;-0.051260753299179784;-0.051260753299179784;0.0
7443;118;51;0.6566859476012249;small;0.6845102505694761;small;0.6845102505694761;small;-0.027824302968251224;-0.027824302968251224;0.0
7444;118;52;0.7198384654215043;small;0.7126110124333925;small;0.7126110124333925;small;0.007227452988111782;0.007227452988111782;0.0
7445;118;53;0.7331349206349206;small;0.7357107962872497;small;0.7357107962872497;small;-0.002575875652329085;-0.002575875652329085;0.0
7446;118;54;0.7288406259980836;small;0.7290145985401459;small;0.7290145985401459;small;-0.00017397254206230617;-0.00017397254206230617;0.0
7447;118;55;0.6873469387755102;small;0.7330895795246801;small;0.7330895795246801;small;-0.045742640749169894;-0.045742640749169894;0.0
7448;118;56;0.5418452515226708;small;0.7858508604206501;small;0.7858508604206501;small;-0.2440056088979793;-0.2440056088979793;0.0
7449;118;57;0.5466390287237193;small;0.8037718904355635;small;0.8037718904355635;small;-0.25713286171184424;-0.25713286171184424;0.0
7450;118;58;0.6603641456582633;small;0.8425414364640884;small;0.8425414364640884;small;-0.18217729080582512;-0.18217729080582512;0.0
7451;118;59;0.8546426835196889;small;0.7663244353182751;small;0.7663244353182751;small;0.08831824820141376;0.08831824820141376;0.0
7452;118;60;0.8850628199162401;small;0.8828663298116675;small;0.8828663298116675;small;0.0021964901045726792;0.0021964901045726792;0.0
7453;118;61;0.8413936557462298;small;0.8933717579250721;small;0.8933717579250721;small;-0.051978102178842245;-0.051978102178842245;0.0
7454;118;62;0.7724867724867724;small;0.8756585879873551;small;0.8756585879873551;small;-0.10317181550058263;-0.10317181550058263;0.0
7455;118;63;0.8410194174757282;small;0.8827126181211784;small;0.8827126181211784;small;-0.041693200645450235;-0.041693200645450235;0.0
7456;118;64;0.8307905686546463;small;0.8410462776659959;small;0.8410462776659959;small;-0.010255709011349645;-0.010255709011349645;0.0
7457;118;65;0.8783783783783784;small;0.8517940717628705;small;0.8517940717628705;small;0.026584306615507924;0.026584306615507924;0.0
7458;118;66;0.8944399677679291;small;0.8912;small;0.8912;small;0.0032399677679291194;0.0032399677679291194;0.0
7459;118;67;0.792063492063492;small;0.8325266214908035;small;0.8325266214908035;small;-0.04046312942731145;-0.04046312942731145;0.0
7460;118;68;0.1635479041916167;tiny;0.8124253285543608;tiny;0.8124253285543608;tiny;-0.6488774243627441;-0.6488774243627441;0.0
7461;118;69;0.7709750566893424;tiny;0.8402203856749312;tiny;0.8402203856749312;tiny;-0.06924532898558877;-0.06924532898558877;0.0
7462;118;70;0.8745762711864407;tiny;0.7752577319587629;tiny;0.7752577319587629;tiny;0.09931853922767775;0.09931853922767775;0.0
7463;118;71;0.819047619047619;tiny;0.7623762376237624;tiny;0.7623762376237624;tiny;0.05667138142385664;0.05667138142385664;0.0
7464;118;72;0.6493506493506493;tiny;0.7291666666666666;tiny;0.7291666666666666;tiny;-0.07981601731601728;-0.07981601731601728;0.0
7465;118;73;0.3004694835680751;tiny;0.0183683719595321;tiny;0.0183683719595321;tiny;0.282101111608543;0.282101111608543;0.0
7466;118;74;0.0109806670171134;tiny;0.0110335113563002;tiny;0.0110335113563002;tiny;-5.284433918679998e-05;-5.284433918679998e-05;0.0
7467;118;75;0.0025951046888823;tiny;0.0033280387262688;tiny;0.0033280387262688;tiny;-0.0007329340373864999;-0.0007329340373864999;0.0
7468;119;69;0.0172185430463576;tiny;0.0;tiny;0.0;tiny;0.0172185430463576;0.0172185430463576;0.0
7469;119;70;0.1106321839080459;tiny;0.0;tiny;0.0;tiny;0.1106321839080459;0.1106321839080459;0.0
7470;119;71;0.5967741935483871;tiny;0.0;tiny;0.0;tiny;0.5967741935483871;0.5967741935483871;0.0
7471;119;72;0.6316758747697975;tiny;0.0;tiny;0.0;tiny;0.6316758747697975;0.6316758747697975;0.0
7472;119;73;0.7173333333333334;tiny;0.8947368421052632;tiny;0.8947368421052632;tiny;-0.17740350877192979;-0.17740350877192979;0.0
7473;119;74;0.744973544973545;small;0.9197776012708498;small;0.9197776012708498;small;-0.1748040562973049;-0.1748040562973049;0.0
7474;119;75;0.9245562130177516;small;0.9306518723994452;small;0.9306518723994452;small;-0.006095659381693652;-0.006095659381693652;0.0
7475;119;76;0.9188118811881189;small;0.942295497780596;small;0.942295497780596;small;-0.023483616592477108;-0.023483616592477108;0.0
7476;119;77;0.9297954671089;small;0.948429164196799;small;0.948429164196799;small;-0.01863369708789897;-0.01863369708789897;0.0
7477;119;78;0.956020942408377;small;0.9088888888888887;small;0.9088888888888887;small;0.04713205351948824;0.04713205351948824;0.0
7478;119;79;0.8483412322274881;small;0.8095496473141617;small;0.8095496473141617;small;0.03879158491332646;0.03879158491332646;0.0
7479;119;80;0.9020576131687242;medium;0.7557216254086875;medium;0.7557216254086875;medium;0.14633598776003676;0.14633598776003676;0.0
7480;119;81;0.9240780911062908;medium;0.915785636164783;medium;0.915785636164783;medium;0.008292454941507765;0.008292454941507765;0.0
7481;119;82;0.9170854271356784;medium;0.9097815764482432;medium;0.9097815764482432;medium;0.0073038506874352205;0.0073038506874352205;0.0
7482;119;83;0.888507718696398;medium;0.9317312943746586;medium;0.9317312943746586;medium;-0.04322357567826063;-0.04322357567826063;0.0
7483;119;84;0.8385542168674699;medium;0.9670223084384092;medium;0.9670223084384092;medium;-0.1284680915709393;-0.1284680915709393;0.0
7484;119;85;0.7804287690179806;medium;0.9758643183300716;medium;0.9758643183300716;medium;-0.19543554931209095;-0.19543554931209095;0.0
7485;119;86;0.5387395527445222;large;0.9608890788630048;large;0.9608890788630048;large;-0.42214952611848255;-0.42214952611848255;0.0
7486;119;87;0.8306010928961749;large;0.9370357269189954;large;0.9370357269189954;large;-0.1064346340228205;-0.1064346340228205;0.0
7487;119;88;0.8468091466148557;large;0.9302554027504912;large;0.9302554027504912;large;-0.0834462561356355;-0.0834462561356355;0.0
7488;119;89;0.8733572281959379;large;0.9776869357860672;large;0.9776869357860672;large;-0.10432970759012938;-0.10432970759012938;0.0
7489;119;90;0.9798878997692054;large;0.9624935776674088;large;0.9624935776674088;large;0.01739432210179659;0.01739432210179659;0.0
7490;119;91;0.9743589743589745;large;0.9367132867132868;large;0.9367132867132868;large;0.03764568764568765;0.03764568764568765;0.0
7491;119;92;0.9748743718592964;large;0.9334491746307558;large;0.9334491746307558;large;0.041425197228540545;0.041425197228540545;0.0
7492;119;93;0.5853658536585366;large;0.9801367632692934;large;0.9801367632692934;large;-0.3947709096107569;-0.3947709096107569;0.0
7493;119;94;0.9148825065274152;large;0.9836170896241568;large;0.9836170896241568;large;-0.06873458309674163;-0.06873458309674163;0.0
7494;119;95;0.8269587820274786;large;0.9425563909774436;large;0.9425563909774436;large;-0.11559760894996496;-0.11559760894996496;0.0
7495;119;96;0.97711349836525;huge;0.9553952598262918;huge;0.9553952598262918;huge;0.021718238538958157;0.021718238538958157;0.0
7496;119;97;0.9499061642846832;huge;0.9474290652455712;huge;0.9474290652455712;huge;0.002477099039111974;0.002477099039111974;0.0
7497;119;98;0.9445402298850576;huge;0.9573863636363636;huge;0.9573863636363636;huge;-0.012846133751306055;-0.012846133751306055;0.0
7498;119;99;0.9791959516446443;huge;0.9817351598173516;huge;0.9817351598173516;huge;-0.0025392081727072524;-0.0025392081727072524;0.0
7499;119;100;0.9804473202982136;huge;0.982145407798886;huge;0.982145407798886;huge;-0.0016980875006724627;-0.0016980875006724627;0.0
7500;119;101;0.9876086027631392;huge;0.9876086027631392;huge;0.9876086027631392;huge;0.0;0.0;0.0
7501;119;102;0.9859074733096086;huge;0.9874169376502192;huge;0.9874169376502192;huge;-0.0015094643406106112;-0.0015094643406106112;0.0
7502;119;103;0.9864940911648846;huge;0.9823412133295356;huge;0.9823412133295356;huge;0.0041528778353490114;0.0041528778353490114;0.0
7503;119;104;0.982982982982983;huge;0.982652329749104;huge;0.982652329749104;huge;0.00033065323387904133;0.00033065323387904133;0.0
7504;119;105;0.9848462981671235;huge;0.945465593194592;huge;0.945465593194592;huge;0.039380704972531544;0.039380704972531544;0.0
7505;119;106;0.9820127843020664;huge;0.9704590213604;huge;0.9704590213604;huge;0.011553762941666434;0.011553762941666434;0.0
7506;119;107;0.978317699523297;huge;0.9790167865707434;huge;0.9790167865707434;huge;-0.0006990870474464783;-0.0006990870474464783;0.0
7507;119;108;0.9843112645120804;large;0.9768333599616552;large;0.9768333599616552;large;0.007477904550425185;0.007477904550425185;0.0
7508;119;109;0.9820085050703304;large;0.9822660098522168;large;0.9822660098522168;large;-0.00025750478188635295;-0.00025750478188635295;0.0
7509;119;110;0.9833333333333332;large;0.9796411318150448;large;0.9796411318150448;large;0.0036922015182884182;0.0036922015182884182;0.0
7510;119;111;0.9735642661804924;large;0.975381850853549;large;0.975381850853549;large;-0.0018175846730565937;-0.0018175846730565937;0.0
7511;119;112;0.967577127136962;large;0.9642857142857144;large;0.9642857142857144;large;0.003291412851247566;0.003291412851247566;0.0
7512;119;113;0.9555463232239302;large;0.8967938216709572;large;0.8967938216709572;large;0.05875250155297296;0.05875250155297296;0.0
7513;119;114;0.934345908868202;medium;0.8946684005201561;medium;0.8946684005201561;medium;0.03967750834804595;0.03967750834804595;0.0
7514;119;115;0.8574752763234439;medium;0.8126520681265207;medium;0.8126520681265207;medium;0.0448232081969232;0.0448232081969232;0.0
7515;119;116;0.853797256607561;medium;0.8076923076923077;medium;0.8076923076923077;medium;0.046104948915253297;0.046104948915253297;0.0
7516;119;117;0.8869752421959096;medium;0.8117966627861855;medium;0.8117966627861855;medium;0.07517857940972417;0.07517857940972417;0.0
7517;119;118;0.9024960998439936;medium;0.829002514668902;medium;0.829002514668902;medium;0.07349358517509164;0.07349358517509164;0.0
7518;119;119;0.9251585623678646;small;0.8364312267657993;small;0.8364312267657993;small;0.08872733560206536;0.08872733560206536;0.0
7519;119;120;0.9430823117338004;small;0.8288572933122696;small;0.8288572933122696;small;0.11422501842153077;0.11422501842153077;0.0
7520;119;121;0.9300911854103344;small;0.7362784471218207;small;0.7362784471218207;small;0.19381273828851375;0.19381273828851375;0.0
7521;119;122;0.9018324607329844;small;0.8237259816207184;small;0.8237259816207184;small;0.07810647911226598;0.07810647911226598;0.0
7522;119;123;0.9591836734693876;small;0.9210019267822736;small;0.9210019267822736;small;0.03818174668711405;0.03818174668711405;0.0
7523;119;124;0.964;tiny;0.9470468431771896;tiny;0.9470468431771896;tiny;0.0169531568228104;0.0169531568228104;0.0
7524;119;125;0.959417273673257;tiny;0.9539748953974896;tiny;0.9539748953974896;tiny;0.005442378275767434;0.005442378275767434;0.0
7525;119;126;0.967948717948718;tiny;0.9488574537540804;tiny;0.9488574537540804;tiny;0.01909126419463758;0.01909126419463758;0.0
7526;119;127;0.9672650475184794;tiny;0.9494079655543596;tiny;0.9494079655543596;tiny;0.017857081964119836;0.017857081964119836;0.0
7527;119;128;0.9812067260138476;tiny;0.9735772357723578;tiny;0.9735772357723578;tiny;0.007629490241489845;0.007629490241489845;0.0
7528;119;129;0.9747427502338636;small;0.9598432908912832;tiny;0.9598432908912832;tiny;0.014899459342580412;0.014899459342580412;0.0
7529;119;130;0.9849340866290018;small;0.9808795411089866;tiny;0.9808795411089866;tiny;0.004054545520015274;0.004054545520015274;0.0
7530;119;131;0.9750479846449136;tiny;0.9726672950047124;tiny;0.9726672950047124;tiny;0.0023806896402012168;0.0023806896402012168;0.0
7531;119;132;0.976313079299691;tiny;0.9771309771309772;tiny;0.9771309771309772;tiny;-0.0008178978312861629;-0.0008178978312861629;0.0
7532;119;133;0.9206349206349206;tiny;0.9507042253521126;tiny;0.9507042253521126;tiny;-0.030069304717192047;-0.030069304717192047;0.0
7533;119;134;0.947008547008547;tiny;0.9479166666666666;tiny;0.9479166666666666;tiny;-0.0009081196581196549;-0.0009081196581196549;0.0
7534;119;135;0.8903508771929824;tiny;0.8903508771929824;tiny;0.8903508771929824;tiny;0.0;0.0;0.0
7535;119;136;0.5605381165919282;tiny;0.9407114624505928;tiny;0.9407114624505928;tiny;-0.3801733458586646;-0.3801733458586646;0.0
7536;119;137;0.3695150115473441;tiny;0.9454545454545454;tiny;0.9454545454545454;tiny;-0.5759395339072013;-0.5759395339072013;0.0
7537;119;138;0.1370449678800856;tiny;0.3062200956937799;tiny;0.3062200956937799;tiny;-0.1691751278136943;-0.1691751278136943;0.0
7538;120;52;0.0058690366395573;tiny;0.0069769759792684;tiny;0.0069769759792684;tiny;-0.0011079393397111;-0.0011079393397111;0.0
7539;120;53;0.3595724003887269;tiny;0.2682047584715212;tiny;0.2682047584715212;tiny;0.0913676419172057;0.0913676419172057;0.0
7540;120;54;0.3884057971014493;tiny;0.5598377281947262;tiny;0.5598377281947262;tiny;-0.17143193109327692;-0.17143193109327692;0.0
7541;120;55;0.3275434243176178;tiny;0.7596330275229358;tiny;0.7596330275229358;tiny;-0.43208960320531803;-0.43208960320531803;0.0
7542;120;56;0.7256894049346879;tiny;0.9105322763306908;tiny;0.9105322763306908;tiny;-0.18484287139600286;-0.18484287139600286;0.0
7543;120;57;0.89419795221843;small;0.8722800378429517;small;0.8722800378429517;small;0.021917914375478298;0.021917914375478298;0.0
7544;120;58;0.9005699810006333;small;0.9093281148075668;small;0.9093281148075668;small;-0.008758133806933466;-0.008758133806933466;0.0
7545;120;59;0.922143579373104;small;0.920808301474604;small;0.920808301474604;small;0.0013352778984999647;0.0013352778984999647;0.0
