;DS;OF;EF;IoU;Sn;Sp;Acc;AO;FPR;FNR;MA;MAPE;Rerr;MAPE2;Rerr2;PSNR;PSNR2;PSNR3
layer: 103;0.19542706233928694;0.4602291325695581;3.2497545008183306;0.10829546329815913;0.4602291325695581;0.0;0.10829546329815913;0.10829546329815913;1.0;0.5397708674304419;0.8917045367018409;2.7099836333878886;0.6376800431333282;17.31456628477905;0.9183333333333333;0.10732536288300419;0.4977902380384317;-48.202192965773676
layer: 104;0.2865387196349483;0.6954397394136808;3.1586319218241043;0.16722800971254015;0.6954397394136808;0.0024688818022837156;0.16879055585958877;0.16722800971254015;0.9975311181977163;0.30456026058631924;0.8312094441404112;2.854071661237785;0.6850128996950982;2.854071661237785;0.15211805555555555;7.338075154885365;0.8028953100096786;-47.36095086549891
layer: 105;0.22060176991150443;0.5078226857887875;3.0961538461538463;0.12397549136627675;0.5078226857887875;0.0;0.12397549136627675;0.12397549136627675;1.0;0.4921773142112125;0.8760245086337233;2.603976531942634;0.6357125805681547;17.28226857887875;0.9205208333333333;0.11908857639868903;0.5748374335761568;-47.80612840161575
layer: 106;0.19735012078178757;0.4388020833333333;3.0081380208333335;0.10947778770405263;0.4388020833333333;0.0;0.10947778770405263;0.10947778770405263;1.0;0.5611979166666666;0.8905222122959474;2.4469401041666665;0.6104929749045724;17.188802083333332;0.9167361111111111;0.10284515332743695;0.5035524345817641;-47.84493098029526
layer: 107;0.2634428004330567;0.5958210904342148;2.9275220372184134;0.1517040731504572;0.5958210904342148;0.00078003120124805;0.15219739137658886;0.1517040731504572;0.999219968798752;0.40417890956578517;0.8478026086234112;2.523343127652628;0.6421035141646589;2.523343127652628;0.13418402777777777;7.516094743711228;0.7170525147502838;-47.32719070355847
layer: 108;0.3354660462410935;0.7651741293532338;2.7966832504145938;0.20153752074779419;0.7651741293532338;0.03733302888457587;0.22371326651944964;0.20153752074779419;0.9626669711154241;0.23482587064676616;0.7762867334805503;2.5618573797678277;0.6560217428231697;2.5618573797678277;0.13409722222222223;7.994762876893807;1.0997783574231883;-46.57096017519279
layer: 109;0.3183946488294314;0.7221847606203641;2.8142279163857045;0.18933969769291964;0.7221847606203641;0.024313267095265927;0.20397534936203454;0.18933969769291964;0.9756867329047341;0.27781523937963587;0.7960246506379655;2.536412677006069;0.6529815120215259;2.536412677006069;0.13060763888888888;7.980057899774607;0.9907348317906408;-46.675348341900786
layer: 110;0.3464506172839506;0.7576780290246372;2.616267296658792;0.20951936537564161;0.7576780290246372;0.06591155560910954;0.24791333688510034;0.20951936537564161;0.9340884443908904;0.24232197097536282;0.7520866631148997;2.373945325683429;0.624578227668265;2.373945325683429;0.12211805555555555;8.32539073092505;1.23732112674283;-46.353161583178974
layer: 111;0.2600394477317554;0.5567567567567567;2.725337837837838;0.14945134669447718;0.5567567567567567;0.0;0.14945134669447718;0.14945134669447718;1.0;0.44324324324324327;0.8505486533055228;2.2820945945945947;0.6125872857531514;2.2820945945945947;0.11727430555555556;7.882659475637183;0.703008387148273;-46.9693730802236
layer: 112;0.0;0.0;0.5818614130434783;0.0;0.0;0.7808061420345489;0.56715308114137;0.0;0.21919385796545104;1.0;0.43284691885862997;0.41813858695652173;-0.11441583790315085;15.492527173913043;0.7918402777777778;0.48632120514643357;3.636656695812706;-45.68567347519465
layer: 113;0.0008108655990269613;0.0006832934745473181;0.6846600614964127;0.00040559724193875484;0.0006832934745473181;0.7349556936913106;0.5300343249427918;0.00040559724193875484;0.2650443063086893;0.9993167065254527;0.46996567505720827;0.31465664502903995;-0.08781464530892448;15.781004441407585;0.8019270833333333;0.4407685021642171;3.279338605273037;-45.66245935918019
layer: 114;0.48405318501781525;0.9643351800554016;2.020083102493075;0.319307498280211;0.9643351800554016;0.19983541352352216;0.41674034777483054;0.319307498280211;0.8001645864764778;0.03566481994459834;0.5832596522251695;1.9844182825484764;0.563021907849494;1.9844182825484764;0.09949652777777777;9.868554344971534;2.3413806543872147;-44.0351144975634
layer: 115;0.33726155150487497;0.6923076923076923;2.4131569787678386;0.2028349989802162;0.6923076923076923;0.002589555459646094;0.20429560260586319;0.2028349989802162;0.9974104445403539;0.3076923076923077;0.7957043973941368;2.1054646710755307;0.6157369706840391;2.1054646710755307;0.10501736111111111;8.67382371466094;0.9924824183997456;-45.85706077342597
layer: 116;0.3522983521248916;0.7292639138240574;2.4107719928186713;0.213811980208443;0.7292639138240574;0.001784121320249777;0.21480391126064557;0.213811980208443;0.9982158786797503;0.2707360861759425;0.7851960887393544;2.140035906642729;0.6266428346125539;2.140035906642729;0.10347222222222222;8.872181741461713;1.0502187239748522;-45.564267204023714
layer: 117;0.41085549964054635;0.8318777292576419;2.2176128093158662;0.25853879212847775;0.8318777292576419;0.04736595279037049;0.2831055221432477;0.25853879212847775;0.9526340472096295;0.16812227074235808;0.7168944778567523;2.049490538573508;0.6158556588299617;2.049490538573508;0.09777777777777778;9.437835385247507;1.4454476491397419;-44.7920213804952
layer: 118;0.36680003721968923;0.7335318198734648;2.266096017863789;0.2245897903372835;0.7335318198734648;0.010883690708252111;0.23046477439782878;0.2245897903372835;0.9891163092917479;0.26646818012653517;0.7695352256021712;1.9996278377372534;0.6075992310301934;1.9996278377372534;0.09328125;9.275943538838586;1.1377149547577912;-45.04697401232128
layer: 119;0.43650190114068443;0.8690386071158214;2.112793338380015;0.2791828793774319;0.8690386071158214;0.05549915397631134;0.3068288119738073;0.2791828793774319;0.9445008460236887;0.13096139288417866;0.6931711880261927;1.9818319454958364;0.6122544434050514;1.9818319454958364;0.09090277777777778;9.875142884519402;1.5915949722944984;-44.009622310666416
layer: 120;0.41289939657730734;0.7965648854961832;2.0618320610687024;0.2601595612066816;0.7965648854961832;0.029464606539705354;0.2749816760322502;0.2601595612066816;0.9705353934602946;0.2034351145038168;0.7250183239677498;1.8583969465648855;0.5947959931590521;1.8583969465648855;0.08453125;9.870017601326019;1.396510170186407;-44.15416641811582
layer: 121;0.3102409638554217;0.5589147286821705;2.0441860465116277;0.1836007130124777;0.5589147286821705;0.0001895734597156398;0.18370464672183323;0.1836007130124777;0.9998104265402844;0.44108527131782943;0.8162953532781668;1.6031007751937985;0.5265436028007638;1.6031007751937985;0.07180555555555555;9.534289697411047;0.8815267569388492;-44.89818894873785
layer: 122;0.4643788010425717;0.8497615262321144;1.8100158982511925;0.3024045261669024;0.8497615262321144;0.0855421686746988;0.34204909284951973;0.3024045261669024;0.9144578313253012;0.15023847376788554;0.6579509071504802;1.6597774244833068;0.5570971184631803;1.6597774244833068;0.0725;10.673994154995182;1.818065099560278;-43.340904230340094
layer: 123;0.43982028848427523;0.7788944723618091;1.7629815745393635;0.28190360715368296;0.7788944723618091;0.053081421502474135;0.3067017851916886;0.28190360715368296;0.9469185784975259;0.22110552763819097;0.6932982148083113;1.5418760469011725;0.5387767047117354;1.5418760469011725;0.06392361111111111;10.848274270364657;1.5907991807599773;-43.486582826824566
layer: 124;0.3321965390930908;0.579295154185022;1.9083700440528635;0.19918206604059377;0.579295154185022;0.013885727293421352;0.2065135824703587;0.19918206604059377;0.9861142727065787;0.42070484581497797;0.7934864175296413;1.4876651982378855;0.5068287558156986;1.4876651982378855;0.05862847222222222;10.372131730181007;1.004605028630249;-44.07194348942895
layer: 125;0.4473583704646722;0.8175895765472313;1.8375988832014891;0.28812725483765167;0.8175895765472313;0.061103185924869234;0.3169158143194335;0.28812725483765167;0.9388968140751308;0.18241042345276873;0.6830841856805665;1.6551884597487203;0.5597167584579071;1.6551884597487203;0.061753472222222223;11.228326975845121;1.6552576905132703;-42.69381496621031
layer: 126;0.4713849422387465;0.8910642570281124;1.8895582329317269;0.3083738707435719;0.8910642570281124;0.06762447361902403;0.33969149112622327;0.3083738707435719;0.932375526380976;0.10893574297188754;0.6603085088737768;1.7806224899598393;0.588323104992536;1.7806224899598393;0.06157986111111111;11.60430305839114;1.8025310628125464;-41.834408739804296
layer: 127;0.48731679819616686;0.9216417910447762;1.8608742004264391;0.32215390348425565;0.9216417910447762;0.055976203353163875;0.34732687477574453;0.32215390348425565;0.9440237966468361;0.07835820895522388;0.6526731252242555;1.7825159914712154;0.5999282382490133;1.7825159914712154;0.058055555555555555;11.995597886957473;1.853042696498206;-41.07693456233712
