;DS;OF;EF;IoU;Sn;Sp;Acc;AO;FPR;FNR;MA;MAPE;Rerr;TP;TN;FP;FN;MAPE2;Rerr2;PSNR;PSNR3;PSNR2;brain ID;slice ID;alg;params;time(ms);gtArea;error
5909;0.0;0.0;0.025;0.0;0.0;0.9999404761904762;0.9975653206650832;0.0;5.9523809523809524e-05;1.0;0.0024346793349168646;0.975;-0.0023159144893111637;0.0;16799.0;1.0;40.0;0.975;-0.0006770833333333334;31.476386267034762;-15.264763832092285;26.135582304438955;92;93;enhanced div;{};10.5689;40;
5910;0.0;0.0;4.022222222222222;0.0;0.0;0.9682233146067416;0.9606340358822505;0.0;0.031776685393258425;1.0;0.03936596411774952;3.022222222222222;0.02368925274342449;0.0;11030.0;362.0;90.0;3.022222222222222;0.004722222222222222;21.0528404861183;-29.785572052001953;14.048791077202182;93;42;enhanced div;{};15.0945;90;
5911;0.0;0.0;0.8706896551724138;0.0;0.0;0.9914005959982971;0.9817047466486806;0.0;0.008599404001702853;1.0;0.01829525335131945;0.12931034482758622;-0.0012646488491695473;0.0;11644.0;101.0;116.0;0.12931034482758622;-0.00026041666666666666;24.239627495746827;-27.044097900390625;17.376615720577682;93;43;enhanced div;{};12.4964;116;
5912;0.0;0.0;0.0;0.0;0.0;1.0;0.986210293031273;0.0;0.0;1.0;0.013789706968726915;1.0;-0.013789706968726915;0.0;12015.0;0.0;168.0;1.0;-0.002916666666666667;25.35113201697349;-25.905351638793945;18.604449624838363;93;44;enhanced div;{};9.4886;168;
5913;0.0;0.0;0.15234375;0.0;0.0;0.9967845659163987;0.9761808639483246;0.0;0.003215434083601286;1.0;0.023819136051675415;0.84765625;-0.01752119499394429;0.0;12090.0;39.0;256.0;0.84765625;-0.003767361111111111;22.90600467445049;-28.33686637878418;16.230739949436927;93;45;enhanced div;{};10.9511;256;
5914;0.0;0.0;0.0;0.0;0.0;1.0;0.9713967014580511;0.0;0.0;1.0;0.02860329854194885;1.0;-0.02860329854194885;0.0;12192.0;0.0;359.0;1.0;-0.006232638888888889;22.05328034844893;-29.34439468383789;15.435838809981206;93;46;enhanced div;{};10.5485;359;
5915;0.0;0.0;0.0;0.0;0.0;1.0;0.9605584917567248;0.0;0.0;1.0;0.03944150824327522;1.0;-0.03944150824327522;0.0;12177.0;0.0;500.0;1.0;-0.008680555555555556;20.614524790871933;-31.125181198120117;14.040464859922965;93;47;enhanced div;{};11.8353;500;
5916;0.0;0.0;0.006329113924050633;0.0;0.0;0.9996704292658812;0.9501918709374266;0.0;0.00032957073411881023;1.0;0.04980812906257342;0.9936708860759493;-0.04918161171587438;0.0;12133.0;4.0;632.0;0.9936708860759493;-0.010902777777777779;19.569653677747983;-32.47779083251953;13.026997713184256;93;48;enhanced div;{};12.2993;632;
5917;0.3648068669527897;0.2230971128608924;0.0;0.2230971128608924;0.2230971128608924;1.0;0.95385095104459;0.2230971128608924;0.0;0.7769028871391076;0.04614904895541004;0.7769028871391076;-0.04614904895541004;170.0;12066.0;0.0;592.0;0.7769028871391076;-0.010277777777777778;19.881007767002924;-31.83438491821289;13.358372445334831;93;49;enhanced div;{};13.6578;762;
5918;0.3704156479217604;1.0;3.3993399339933994;0.22730682670667668;1.0;0.7420485850237917;0.7602420856610801;0.22730682670667668;0.2579514149762084;0.0;0.23975791433891994;3.3993399339933994;0.23975791433891994;909.0;8889.0;3090.0;0.0;3.3993399339933994;0.05364583333333333;12.704640039983774;-36.91476821899414;6.2022704798632695;93;50;enhanced div;{};98.2214;909;
5919;0.47123719464145;0.3082474226804124;0.0;0.3082474226804124;0.3082474226804124;1.0;0.948117219515967;0.3082474226804124;0.0;0.6917525773195876;0.051882780484033095;0.6917525773195876;-0.051882780484033095;299.0;11963.0;0.0;671.0;0.6917525773195876;-0.011649305555555555;19.3369996325422;-32.82025146484375;12.849767574045586;93;51;enhanced div;{};18.5722;970;
5920;0.8942917547568711;0.8181818181818182;0.01160541586073501;0.8087954110898662;0.8181818181818182;0.9989943010392223;0.9845750424186334;0.8087954110898662;0.0010056989607777405;0.18181818181818182;0.01542495758136665;0.1702127659574468;-0.013573962671602654;846.0;11920.0;12.0;188.0;0.1702127659574468;-0.0030555555555555557;24.59392487759231;-26.403762817382812;18.117760216029037;93;52;enhanced div;{};28.5294;1034;
5921;0.9236043095004897;0.865137614678899;0.008256880733944955;0.8580527752502275;0.865137614678899;0.9992436339188167;0.9879898375548541;0.8580527752502275;0.0007563660811832927;0.13486238532110092;0.012010162445145892;0.12660550458715597;-0.010624374470705982;943.0;11890.0;9.0;147.0;0.12660550458715597;-0.002395833333333333;25.672978850687503;-25.326345443725586;19.204511184461065;93;53;enhanced div;{};29.0237;1090;
5922;0.8056155507559395;0.674502712477396;0.0;0.674502712477396;0.674502712477396;1.0;0.9723841669223688;0.674502712477396;0.0;0.325497287522604;0.027615833077631175;0.325497287522604;-0.027615833077631175;746.0;11930.0;0.0;360.0;0.325497287522604;-0.00625;22.041199826559247;-29.794294357299805;15.588418510258194;93;54;enhanced div;{};22.0439;1106;
5923;0.0;0.0;0.0;0.0;0.0;1.0;0.9167783236563942;0.0;0.0;1.0;0.08322167634360578;1.0;-0.08322167634360578;0.0;12316.0;0.0;1118.0;1.0;-0.01940972222222222;17.119806798728078;-36.96320343017578;10.797635404122694;93;55;enhanced div;{};12.5809;1118;
5924;0.8343881856540084;0.7217153284671532;0.008211678832116789;0.7158371040723982;0.7217153284671532;0.9992903327550859;0.9772100449992742;0.7158371040723982;0.0007096672449140514;0.2782846715328467;0.022789955000725795;0.27007299270072993;-0.021483524459282914;791.0;12673.0;9.0;305.0;0.27007299270072993;-0.005138888888888889;22.63492835349997;-29.087369918823242;16.42256532342914;93;56;enhanced div;{};28.1431;1096;
5925;0.86756077116513;0.9409090909090909;0.22818181818181818;0.7660991857883049;0.9409090909090909;0.9805048543689321;0.9773881932021466;0.7660991857883049;0.01949514563106796;0.05909090909090909;0.02261180679785331;0.1690909090909091;0.01330948121645796;1035.0;12624.0;251.0;65.0;0.1690909090909091;0.0032291666666666666;22.607354008048084;-29.143259048461914;16.456647339400572;93;57;enhanced div;{};32.1372;1100;
5926;0.7200474495848161;0.5667600373482726;0.007469654528478058;0.5625579240037072;0.5667600373482726;0.9993867852215238;0.9665651342353191;0.5625579240037072;0.0006132147784761613;0.4332399626517274;0.03343486576468088;0.4257703081232493;-0.03230148048452221;607.0;13038.0;8.0;464.0;0.4257703081232493;-0.007916666666666667;20.864804847891243;-31.04252052307129;14.758004160793165;93;58;enhanced div;{};18.6425;1071;
5927;0.6746532156368222;0.5104961832061069;0.0028625954198473282;0.5090390104662227;0.5104961832061069;0.9997722614438624;0.9637156318121088;0.5090390104662227;0.0002277385561375541;0.48950381679389315;0.036284368187891144;0.4866412213740458;-0.035862456929892414;535.0;13170.0;3.0;513.0;0.4866412213740458;-0.008854166666666666;20.477727817960005;-31.37713623046875;14.402804347955144;93;59;enhanced div;{};17.9422;1048;
5928;0.8341282458929518;0.7663096397273612;0.07108081791626096;0.7154545454545455;0.7663096397273612;0.9945162259615384;0.9781714206011577;0.7154545454545455;0.005483774038461538;0.23369036027263876;0.021828579398842318;0.1626095423563778;-0.011646558337401492;787.0;13239.0;73.0;240.0;0.1626095423563778;-0.0028993055555555556;22.648781458767637;-28.726806640625;16.60974527200579;93;60;enhanced div;{};29.0574;1027;
5929;0.8297506448839209;0.9938208032955715;0.4016477857878476;0.7090374724467303;0.9938208032955715;0.9710015614543832;0.9725381414701803;0.7090374724467303;0.028998438545616775;0.006179196704428424;0.027461858529819694;0.39546858908341914;0.02662968099861304;965.0;13059.0;390.0;6.0;0.39546858908341914;0.006666666666666667;21.627272974976997;-29.462764739990234;15.61270074457898;93;61;enhanced div;{};25.6577;971;
5930;0.0;0.0;0.005668934240362812;0.0;0.0;0.9996324069989707;0.9387600110466722;0.0;0.0003675930010292604;1.0;0.06123998895332781;0.9943310657596371;-0.060549571941452635;0.0;13597.0;5.0;882.0;0.9943310657596371;-0.015225694444444444;18.124988635914857;-34.89747619628906;12.129648963132478;93;62;enhanced div;{};11.9903;882;
5931;0.7583697234352256;0.6345919610231425;0.0389768574908648;0.6107854630715123;0.6345919610231425;0.9976667881881152;0.9771601541001651;0.6107854630715123;0.0023332118118847976;0.3654080389768575;0.02283984589983489;0.3264311814859927;-0.018436984039625758;521.0;13683.0;32.0;300.0;0.3264311814859927;-0.004652777777777777;22.392843997191754;-28.939022064208984;16.413068305959413;93;63;enhanced div;{};20.2778;821;
5932;0.7567152724481965;0.6495388669301713;0.06719367588932806;0.608641975308642;0.6495388669301713;0.9963259131186514;0.9783469945355191;0.608641975308642;0.003674086881348606;0.35046113306982873;0.021653005464480873;0.28326745718050067;-0.014685792349726777;493.0;13830.0;51.0;266.0;0.28326745718050067;-0.003732638888888889;22.593632212054608;-28.684051513671875;16.644818145046216;93;64;enhanced div;{};22.603;759;
5933;0.6379928315412187;0.4876712328767123;0.0410958904109589;0.46842105263157896;0.4876712328767123;0.9978588252087646;0.9725934468489248;0.46842105263157896;0.002141174791235458;0.5123287671232877;0.027406553151075232;0.4712328767123288;-0.023336272980123467;356.0;13981.0;30.0;374.0;0.4712328767123288;-0.0059722222222222225;21.54041118312607;-29.879066467285156;15.62145581082084;93;65;enhanced div;{};21.2854;730;
5934;0.7628716461203771;0.7874251497005988;0.27694610778443113;0.6166471277842908;0.7874251497005988;0.9869635684588824;0.9779931354734505;0.6166471277842908;0.01303643154111761;0.2125748502994012;0.022006864526549565;0.06437125748502993;0.002893869035601319;526.0;14006.0;185.0;142.0;0.06437125748502993;0.0007465277777777778;22.45874730762926;-28.917236328125;16.574418300418326;93;66;enhanced div;{};23.4715;668;
5935;0.8344671201814059;0.9049180327868852;0.2639344262295082;0.7159533073929961;0.9049180327868852;0.9888031156547743;0.9853892854760158;0.7159533073929961;0.011196884345225677;0.09508196721311475;0.014610714523984256;0.16885245901639345;0.00687170591767296;552.0;14218.0;161.0;58.0;0.16885245901639345;0.0017881944444444445;24.199783685830937;-27.200212478637695;18.353285447614173;93;67;enhanced div;{};20.7325;610;
5936;0.7328918322295805;0.6114180478821363;0.0570902394106814;0.578397212543554;0.6114180478821363;0.9978745286253;0.9840031729243787;0.578397212543554;0.0021254713747000343;0.3885819521178637;0.015996827075621365;0.3314917127071823;-0.011898466419883659;332.0;14554.0;31.0;211.0;0.3314917127071823;-0.003125;23.766071174427807;-27.42401885986328;17.95966149856552;93;68;enhanced div;{};17.6033;543;
5937;0.368141592920354;0.22559652928416485;0.0;0.22559652928416485;0.22559652928416485;1.0;0.9766407119021134;0.22559652928416485;0.0;0.7744034707158352;0.02335928809788654;0.7744034707158352;-0.02335928809788654;104.0;14822.0;0.0;357.0;0.7744034707158352;-0.006197916666666667;22.077542673110187;-29.362300872802734;16.315403969993096;93;69;enhanced div;{};14.2311;461;
5938;0.7532894736842105;0.6396648044692738;0.05865921787709497;0.604221635883905;0.6396648044692738;0.9986079809094525;0.9902874902874903;0.604221635883905;0.0013920190905475276;0.36033519553072624;0.009712509712509712;0.3016759776536313;-0.006993006993006993;229.0;15065.0;21.0;129.0;0.3016759776536313;-0.001875;25.84331224367531;-24.977901458740234;20.126685338963306;93;70;enhanced div;{};17.4291;358;
5939;0.489247311827957;0.3285198555956679;0.01444043321299639;0.3238434163701068;0.3285198555956679;0.9997389715478987;0.9878212935068265;0.3238434163701068;0.00026102845210127906;0.6714801444043321;0.012178706493173515;0.6570397111913358;-0.011665918851355683;91.0;15320.0;4.0;186.0;0.6570397111913358;-0.003159722222222222;24.81668882470383;-26.079730987548828;19.143988358992484;93;71;enhanced div;{};14.2599;277;
5940;0.13526570048309178;0.0748663101604278;0.03208556149732621;0.07253886010362694;0.0748663101604278;0.9996144702178243;0.9886349206349206;0.07253886010362694;0.0003855297821756731;0.9251336898395722;0.011365079365079364;0.893048128342246;-0.010603174603174604;14.0;15557.0;6.0;173.0;0.893048128342246;-0.0028993055555555556;25.07569452443319;-26.076435089111328;19.44427527145726;93;72;enhanced div;{};13.7518;187;
5941;0.0;0.0;0.25833333333333336;0.0;0.0;0.9980371050465396;0.9905109030352542;0.0;0.0019628949534603937;1.0;0.009489096964745805;0.7416666666666667;-0.00559291145604223;0.0;15762.0;31.0;120.0;0.7416666666666667;-0.0015451388888888889;25.814455361300425;-25.052146911621094;20.22775115485082;93;73;enhanced div;{};11.4458;120;
5942;0.0;0.0;0.9464285714285714;0.0;0.0;0.9966794060522524;0.9931947305987389;0.0;0.003320593947747635;1.0;0.00680526940126116;0.05357142857142857;-0.00018730099269526128;0.0;15908.0;53.0;56.0;0.05357142857142857;-5.208333333333334e-05;27.229959854825886;-23.94648551940918;21.671546776369475;93;74;enhanced div;{};15.8933;56;
5943;0.0;0.0;9.555555555555555;0.0;0.0;0.9893094660948474;0.9882038865089713;0.0;0.010690533905152589;1.0;0.011796113491028746;8.555555555555555;0.009561060408518035;0.0;15917.0;172.0;18.0;8.555555555555555;0.002673611111111111;24.81668882470383;-26.357423782348633;19.282610577300712;93;75;enhanced div;{};18.2099;18;
5944;0.0;0.0;12.933333333333334;0.0;0.0;0.9894029606161577;0.9885929483680821;0.0;0.010597039383842247;1.0;0.011407051631917913;11.933333333333334;0.009769675799585199;0.0;18113.0;194.0;15.0;11.933333333333334;0.003107638888888889;24.40276197312158;-21.474918365478516;19.428265926943144;94;70;enhanced div;{};15.0242;15;
5945;0.0;0.0;0.0;0.0;0.0;1.0;0.9985330870368359;0.0;0.0;1.0;0.0014669129631641857;1.0;-0.0014669129631641857;0.0;18379.0;0.0;27.0;1.0;-0.00046875;33.29058719264225;-16.234033584594727;28.335956535315525;94;71;enhanced div;{};12.0555;27;
5946;0.0;0.0;0.34615384615384615;0.0;0.0;0.9990244431196141;0.9962168297032914;0.0;0.000975556880385887;1.0;0.003783170296708642;0.6538461538461539;-0.0018375398584013403;0.0;18433.0;18.0;52.0;0.6538461538461539;-0.0005902777777777778;29.153244434089554;-20.165006637573242;24.22144108811348;94;72;enhanced div;{};12.2444;52;
5947;0.0;0.0;0.044444444444444446;0.0;0.0;0.999784028940122;0.9949492235774542;0.0;0.00021597105987797635;1.0;0.005050776422545806;0.9555555555555556;-0.004620923109988716;0.0;18517.0;4.0;90.0;0.9555555555555556;-0.0014930555555555556;27.872946298235135;-22.47666358947754;22.966418555232234;94;73;enhanced div;{};11.4528;90;
5948;0.0;0.0;0.5426356589147286;0.0;0.0;0.996226821905994;0.9893474653391147;0.0;0.003773178094006037;1.0;0.010652534660885392;0.4573643410852713;-0.0031582891708152668;0.0;18482.0;70.0;129.0;0.4573643410852713;-0.0010243055555555556;24.615694070135056;-25.081817626953125;19.725470440313558;94;74;enhanced div;{};15.1326;129;
5949;0.0;0.0;0.18536585365853658;0.0;0.0;0.9979512615915462;0.9870420732682771;0.0;0.002048738408453742;1.0;0.012957926731722925;0.8146341463414634;-0.00890524182797419;0.0;18510.0;38.0;205.0;0.8146341463414634;-0.0028993055555555556;23.748162098248997;-26.535221099853516;18.874644800241537;94;75;enhanced div;{};13.328;205;
5950;0.6910039113428944;0.7658959537572254;0.4508670520231214;0.5278884462151394;0.7658959537572254;0.9915410476087192;0.9873855652544177;0.5278884462151394;0.008458952391280772;0.23410404624277456;0.012614434745582286;0.21676300578034682;0.003991909729614647;265.0;18286.0;156.0;81.0;0.21676300578034682;0.0013020833333333333;23.856741374131083;-24.596141815185547;18.991322055011075;94;76;enhanced div;{};19.7187;346;
5951;0.6853146853146853;0.5813559322033899;0.1152542372881356;0.5212765957446809;0.5813559322033899;0.9962676326911466;0.9832526981764049;0.5212765957446809;0.003732367308853395;0.4186440677966102;0.016747301823595087;0.30338983050847457;-0.009516720718804828;343.0;18151.0;68.0;247.0;0.30338983050847457;-0.003107638888888889;22.621119296336115;-26.090801239013672;17.760551526578247;94;77;enhanced div;{};21.7009;590;
5952;0.0;0.0;0.0;0.0;0.0;1.0;0.9577868634843094;0.0;0.0;1.0;0.042213136515690544;1.0;-0.042213136515690544;0.0;18038.0;0.0;795.0;1.0;-0.013802083333333333;18.600553547667417;-31.870393753051758;13.745523777472835;94;78;enhanced div;{};10.8333;795;
5953;0.0;0.0;0.008;0.0;0.0;0.999551619773568;0.9465024944273431;0.0;0.0004483802264320144;1.0;0.05349750557265683;0.992;-0.05264833881753529;0.0;17834.0;8.0;1000.0;0.992;-0.017222222222222222;17.569619513137056;-33.30989456176758;12.716664673486058;94;79;enhanced div;{};10.9288;1000;
5954;0.9096437880104257;0.9088541666666666;0.08940972222222222;0.8342629482071713;0.9088541666666666;0.994172889794071;0.9889526237518589;0.8342629482071713;0.005827110205928943;0.09114583333333333;0.011047376248141066;0.001736111111111111;-0.00010622477161674102;1047.0;17573.0;103.0;105.0;0.001736111111111111;-3.472222222222222e-05;24.423591484604508;-24.531051635742188;19.567408546718;94;80;enhanced div;{};30.0879;1152;
5955;0.9388244702119153;0.9215070643642073;0.041601255886970175;0.8847023360964582;0.9215070643642073;0.9969767839826593;0.991863865993087;0.8847023360964582;0.003023216017340711;0.07849293563579278;0.008136134006913055;0.036891679748822605;-0.00249933528316937;1174.0;17478.0;53.0;100.0;0.036891679748822605;-0.0008159722222222223;25.757310526056134;-22.92095947265625;20.89581906940819;94;81;enhanced div;{};29.6761;1274;
5956;0.9168207024029574;0.8653175157013259;0.022330774598743892;0.8464163822525598;0.8653175157013259;0.9981542366037953;0.9880127863612147;0.8464163822525598;0.001845763396204649;0.1346824842986741;0.011987213638785296;0.11235170969993022;-0.008577517314864145;1240.0;17305.0;32.0;193.0;0.11235170969993022;-0.0027951388888888887;24.082399653118497;-24.743244171142578;19.21281754509984;94;82;enhanced div;{};41.7305;1433;
5957;0.9204368174726989;0.9032455603184323;0.05939987752602572;0.8526011560693642;0.9032455603184323;0.9943215080201382;0.986374565856265;0.8526011560693642;0.005678491979861843;0.09675443968156766;0.013625434143734972;0.03735456215554195;-0.0032594175794816993;1475.0;16985.0;97.0;158.0;0.03735456215554195;-0.0010590277777777779;23.53882302989257;-24.615997314453125;18.656496510164857;94;83;enhanced div;{};47.9967;1633;
5958;0.2714219546086151;0.1570203644158628;0.0;0.1570203644158628;0.1570203644158628;1.0;0.9155209452201933;0.1570203644158628;0.0;0.8429796355841372;0.08447905477980666;0.8429796355841372;-0.08447905477980666;293.0;16754.0;0.0;1573.0;0.8429796355841372;-0.02730902777777778;15.63693760799925;-34.65999984741211;10.73250954022037;94;84;enhanced div;{};19.1868;1866;
5959;0.9238972370334464;0.9198841698841699;0.07142857142857142;0.8585585585585586;0.9198841698841699;0.9910101439591812;0.9830590774210952;0.8585585585585586;0.008989856040818806;0.08011583011583012;0.016940922578904775;0.008687258687258687;-0.0009711356892365794;1906.0;16315.0;148.0;166.0;0.008687258687258687;-0.0003125;22.63492835349997;-25.47948455810547;17.710629422923677;94;85;enhanced div;{};60.2381;2072;
5960;0.9289248762932973;0.9239373601789709;0.06532438478747203;0.8672826543469131;0.9239373601789709;0.9909770718744206;0.9828410078192876;0.8672826543469131;0.009022928125579383;0.07606263982102908;0.017158992180712426;0.010738255033557046;-0.0013032145960034753;2065.0;16035.0;146.0;170.0;0.010738255033557046;-0.0004166666666666667;22.607354008048084;-25.865432739257812;17.655082236673127;94;86;enhanced div;{};81.9071;2235;
5961;0.9034267912772586;0.8362168396770473;0.014994232987312572;0.8238636363636364;0.8362168396770473;0.9975165562913907;0.9745971046162251;0.8238636363636364;0.0024834437086092716;0.1637831603229527;0.025402895383774923;0.14878892733564014;-0.021141764545206228;2175.0;15665.0;39.0;426.0;0.14878892733564014;-0.00671875;20.929695305332583;-27.109817504882812;15.951167803275961;94;87;enhanced div;{};94.2258;2601;
5962;0.8608912952936276;0.757420300476365;0.0021986075485525836;0.7557586837294332;0.757420300476365;0.9996122026887281;0.9632987198505577;0.7557586837294332;0.00038779731127197516;0.24257969952363503;0.036701280149442336;0.24038109197508245;-0.03604197571562002;2067.0;15466.0;6.0;662.0;0.24038109197508245;-0.01138888888888889;19.356460209476666;-29.221660614013672;14.35318787188165;94;88;enhanced div;{};98.7491;2729;
5963;0.9463869463869464;0.921760391198044;0.02619629758994062;0.8982300884955752;0.921760391198044;0.9950687093168519;0.9834550686144312;0.8982300884955752;0.004931290683148136;0.07823960880195599;0.016544931385568836;0.052043311212015365;-0.008244798583444003;2639.0;15134.0;75.0;224.0;0.052043311212015365;-0.0025868055555555557;22.847512950987824;-25.520709991455078;17.81335029587877;94;89;enhanced div;{};102.2154;2863;
5964;0.9504617968094039;0.9449081803005008;0.04340567612687813;0.9056;0.9449081803005008;0.9912967798085291;0.9835489627481597;0.9056;0.008703220191470844;0.05509181969949917;0.016451037251840286;0.011686143572621035;-0.0019518179790318983;2830.0;14807.0;130.0;165.0;0.011686143572621035;-0.0006076388888888889;22.90600467445049;-25.62213134765625;17.838067142155914;94;90;enhanced div;{};83.2962;2995;
5965;0.9222625529340592;0.9889717807330523;0.15569250729808629;0.8557395453269716;0.9889717807330523;0.9673447173277093;0.9710943650882915;0.8557395453269716;0.032655282672290634;0.011028219266947779;0.02890563491170847;0.1446642880311385;0.02508154313350579;3049.0;14219.0;480.0;34.0;0.1446642880311385;0.007743055555555556;20.494593644279362;-27.424280166625977;15.390174869142538;94;91;enhanced div;{};98.5822;3083;
5966;0.8741355463347165;0.9974747474747475;0.2847222222222222;0.7764127764127764;0.9974747474747475;0.9375605704001108;0.9483365504712161;0.7764127764127764;0.06243942959988924;0.0025252525252525255;0.05166344952878392;0.2821969696969697;0.050755081185420686;3160.0;13544.0;902.0;8.0;0.2821969696969697;0.015520833333333333;18.013810911021185;-29.550893783569336;12.868165996861038;94;92;enhanced div;{};85.4468;3168;
5967;0.9165554072096128;0.8530599565082324;0.008387698042870456;0.8459642637091805;0.8530599565082324;0.9981007315700618;0.9713220533409808;0.8459642637091805;0.0018992684299380979;0.14694004349176762;0.028677946659019213;0.13855234544889716;-0.02558072841984514;2746.0;14189.0;27.0;473.0;0.13855234544889716;-0.007743055555555556;20.614524790871933;-27.91031265258789;15.424519473759766;94;93;enhanced div;{};107.0947;3219;
5968;0.6737239283094015;0.9993781094527363;0.9673507462686567;0.5079816658764027;0.9993781094527363;0.7782608695652173;0.819494375507364;0.5079816658764027;0.2217391304347826;0.0006218905472636816;0.18050562449263596;0.966728855721393;0.18027368665197727;3214.0;10919.0;3111.0;2.0;0.966728855721393;0.053975694444444444;12.672433627406967;-33.79897689819336;7.435092610821002;94;94;enhanced div;{};96.7392;3216;
5969;0.7708091366627952;0.6270866141732283;0.0;0.6270866141732283;0.6270866141732283;1.0;0.9306100920119557;0.6270866141732283;0.0;0.37291338582677164;0.0693899079880443;0.37291338582677164;-0.0693899079880443;1991.0;13888.0;0.0;1184.0;0.37291338582677164;-0.020555555555555556;16.87070781036311;-32.38225555419922;11.587036883896882;94;95;enhanced div;{};49.9011;3175;
5970;0.7373717045683236;0.5839974497927957;0.0;0.5839974497927957;0.5839974497927957;1.0;0.9226666666666666;0.5839974497927957;0.0;0.41600255020720434;0.07733333333333334;0.41600255020720434;-0.07733333333333334;1832.0;13738.0;0.0;1305.0;0.41600255020720434;-0.02265625;16.44811971748912;-32.96803665161133;11.116332698287628;94;96;enhanced div;{};47.9051;3137;
5971;0.9618149864195559;0.9709677419354839;0.04806451612903226;0.9264389042782395;0.9709677419354839;0.9890182783018868;0.9856611471082314;0.9264389042782395;0.010981721698113208;0.02903225806451613;0.014338852891768658;0.01903225806451613;0.003539716822654188;3010.0;13419.0;149.0;90.0;0.01903225806451613;0.0010243055555555556;23.820245824750742;-24.590978622436523;18.434855908371027;94;97;enhanced div;{};101.7704;3100;
5972;0.7486608982282653;0.5982877839973658;0.0;0.5982877839973658;0.5982877839973658;1.0;0.9259349198640117;0.5982877839973658;0.0;0.4017122160026342;0.07406508013598834;0.4017122160026342;-0.07406508013598834;1817.0;13435.0;0.0;1220.0;0.4017122160026342;-0.021180555555555557;16.74062652748464;-32.63129425048828;11.303865029352266;94;98;enhanced div;{};43.1944;3037;
5973;0.9376120473287917;0.8873430607397353;0.005429250084832033;0.8825514681066486;0.8873430607397353;0.9987975349466406;0.9785885682643204;0.8825514681066486;0.0012024650533593868;0.11265693926026468;0.021411431735679567;0.10722768917543264;-0.019442564449640067;2615.0;13290.0;16.0;332.0;0.10722768917543264;-0.005486111111111111;22.18843239476631;-26.168697357177734;16.693542914110413;94;99;enhanced div;{};33.7196;2947;
5974;0.9462019660411082;0.9105607155142759;0.01410388716890265;0.8978968792401628;0.9105607155142759;0.9968766664127371;0.9812273917924411;0.8978968792401628;0.003123333587262893;0.08943928448572411;0.01877260820755894;0.07533539731682147;-0.013658475739054508;2647.0;13086.0;41.0;260.0;0.07533539731682147;-0.0038020833333333335;22.818559878293687;-25.29680633544922;17.26475383667526;94;100;enhanced div;{};41.7527;2907;
5975;0.9564765042483093;0.9493975903614458;0.03580034423407917;0.9165835825855766;0.9493975903614458;0.9919373594852314;0.9841179448240952;0.9165835825855766;0.008062640514768587;0.05060240963855422;0.015882055175904835;0.014802065404475043;-0.0027208301695773223;2758.0;12795.0;104.0;147.0;0.014802065404475043;-0.0007465277777777778;23.60748761942174;-24.32086944580078;17.990932995283703;94;101;enhanced div;{};34.514;2905;
5976;0.9612403100775194;0.9590924716397388;0.03643863870745961;0.9253731343283582;0.9590924716397388;0.9916238640853418;0.9855435620663069;0.9253731343283582;0.008376135914658238;0.04090752836026126;0.014456437933693137;0.00446888965280165;-0.000835260858391159;2790.0;12549.0;106.0;119.0;0.00446888965280165;-0.00022569444444444443;24.082399653118497;-23.970346450805664;18.399387040203422;94;102;enhanced div;{};35.4964;2909;
5977;0.9614984391259105;0.9552033080634046;0.03170227429359063;0.9258517034068137;0.9552033080634046;0.9925848311437092;0.985498726239467;0.9258517034068137;0.007415168856290804;0.044796691936595454;0.01450127376053302;0.013094417643004824;-0.0024822000130642107;2772.0;12315.0;92.0;130.0;0.013094417643004824;-0.0006597222222222222;24.140695089725735;-23.94487762451172;18.385938486012552;94;103;enhanced div;{};30.4627;2902;
5978;0.963276836158192;0.9582016157358623;0.03126097646645592;0.9291553133514986;0.9582016157358623;0.99270252541817;0.9861729708169913;0.9291553133514986;0.007297474581830108;0.04179838426413769;0.013827029183008708;0.01053740779768177;-0.0019942830552416406;2728.0;12107.0;89.0;119.0;0.01053740779768177;-0.0005208333333333333;24.423591484604508;-23.52506446838379;18.592711205429385;94;104;enhanced div;{};35.2369;2847;
5979;0.9482823707059268;0.9094858797972484;0.008689355539464157;0.9016511127063891;0.9094858797972484;0.9980023306142833;0.9814564158094207;0.9016511127063891;0.001997669385716664;0.09051412020275162;0.018543584190579318;0.08182476466328747;-0.015295073091499729;2512.0;11990.0;24.0;250.0;0.08182476466328747;-0.003923611111111111;23.22671920602824;-24.978897094726562;17.31806319611797;94;105;enhanced div;{};33.1003;2762;
5980;0.9567242383077819;0.9337121212121212;0.01818181818181818;0.9170386904761905;0.9337121212121212;0.9959544879898862;0.9846259910375732;0.9170386904761905;0.00404551201011378;0.06628787878787878;0.01537400896242675;0.048106060606060604;-0.008755601516718373;2465.0;11817.0;48.0;175.0;0.048106060606060604;-0.002204861111111111;24.12117620375051;-23.749671936035156;18.132128700905223;94;106;enhanced div;{};34.238;2640;
5981;0.9667207792207793;0.9547094188376753;0.020440881763527055;0.9355852317360566;0.9547094188376753;0.9956391620350578;0.9884425651867512;0.9355852317360566;0.004360837964942283;0.04529058116232465;0.011557434813248767;0.024849699398797595;-0.004369274136715997;2382.0;11644.0;51.0;113.0;0.024849699398797595;-0.0010763888888888889;25.455786353755144;-22.40872573852539;19.37138547409776;94;107;enhanced div;{};28.3314;2495;
